Code,Carbon Tetrachloride (ODS tonnes),Hydrochlorofluorocarbons (HCFCs) (ODS tonnes),Chlorofluorocarbons (CFCs) (ODS tonnes),Methyl Chloroform (ODS tonnes),Halons (ODS tonnes),ODS emissions
LIE,0.2,0.3,6.2,3.5,0.0,10.2
LIE,0.3,0.3,3.6,1.5,0.0,5.7
LIE,0.3,0.3,1.1,0.1,0.0,1.8000000000000003
LIE,0.2,0.2,0.0,0.0,0.0,0.4
LIE,0.0,0.2,0.0,0.0,0.0,0.2
LIE,0.0,0.1,-0.1,0.0,0.0,0.0
LIE,0.0,0.1,0.0,0.0,0.0,0.1
LIE,0.0,0.1,0.0,0.0,0.0,0.1
LIE,0.0,0.1,0.0,0.0,0.0,0.1
LIE,0.0,0.1,0.0,0.0,0.0,0.1
LIE,0.0,0.1,0.0,0.0,0.0,0.1
LIE,0.0,0.0,-0.1,0.0,0.0,-0.1
LIE,0.0,0.0,0.0,0.0,0.0,0.0
LIE,0.0,0.0,0.0,0.0,0.0,0.0
LIE,0.0,0.0,0.0,0.0,0.0,0.0
LIE,0.0,0.0,0.0,0.0,0.0,0.0
LIE,0.0,0.0,0.0,0.0,0.0,0.0
LIE,0.0,0.0,0.0,0.0,0.0,0.0
LIE,0.0,0.0,0.0,0.0,0.0,0.0
LIE,0.0,0.0,0.0,0.0,0.0,0.0
LIE,0.0,0.0,0.0,0.0,0.0,0.0
LTU,75.6,0.8,5528.0,18.0,,5622.4
LTU,,0.9,4178.9,0.3,,4180.099999999999
LTU,,1.8,3814.2,0.3,,3816.3
LTU,44.7,1.2,596.3,1.5,0.0,643.6999999999999
LTU,10.5,18.8,360.5,0.5,0.0,390.3
LTU,8.3,2.6,288.7,0.5,0.9,300.99999999999994
LTU,5.6,2.1,99.9,0.0,14.7,122.30000000000001
LTU,4.6,2.2,103.8,0.0,0.0,110.6
LTU,0.0,2.6,85.3,0.0,0.0,87.89999999999999
LTU,0.0,4.4,36.5,0.0,0.0,40.9
LTU,-0.7,6.4,0.0,0.0,0.0,5.7
LTU,0.0,8.7,0.0,0.0,0.0,8.7
LTU,0.0,7.0,0.0,0.0,0.0,7.0
MKD,0.0,0.0,1174.0,0.0,,1174.0
MKD,0.0,1.5,558.0,0.0,30.0,589.5
MKD,0.0,2.4,514.0,0.0,30.0,546.4
MKD,0.0,1.8,487.1,0.0,36.2,525.1
MKD,0.1,3.6,62.8,0.0,0.0,66.5
MKD,0.1,1.2,191.9,0.0,0.0,193.20000000000002
MKD,0.0,5.0,49.5,0.0,0.0,54.5
MKD,0.0,10.4,46.7,0.0,0.0,57.1
MKD,0.0,3.8,34.1,0.0,0.0,37.9
MKD,0.0,6.0,49.3,0.0,0.0,55.3
MKD,0.0,4.8,8.8,0.0,0.0,13.600000000000001
MKD,0.0,1.9,11.8,0.0,0.0,13.700000000000001
MKD,0.0,2.4,7.0,0.0,0.0,9.4
MKD,0.0,1.2,0.0,0.0,0.0,1.2
MKD,0.0,2.0,0.0,0.0,0.0,2.0
MKD,0.0,2.29,0.0,0.0,0.0,2.29
MKD,0.0,1.3,0.0,0.0,0.0,1.3
MKD,0.0,0.9,0.0,0.0,0.0,0.9
MKD,0.0,0.74,0.0,0.0,0.0,0.74
MKD,0.0,0.72,0.0,0.0,0.0,0.72
MDG,0.0,1.1,49.0,0.0,0.0,50.1
MDG,0.0,0.0,19.5,0.0,0.0,19.5
MDG,0.0,0.0,20.5,0.0,0.0,20.5
MDG,0.0,7.7,103.6,0.0,0.0,111.3
MDG,0.0,0.0,23.9,0.0,0.0,23.9
MDG,0.0,0.0,26.3,0.0,0.0,26.3
MDG,0.0,1.1,12.4,0.0,0.0,13.5
MDG,0.0,0.6,9.9,0.0,0.0,10.5
MDG,0.0,0.6,7.8,0.0,0.0,8.4
MDG,0.0,0.6,7.2,0.0,0.0,7.8
MDG,0.0,2.6,7.1,0.0,0.0,9.7
MDG,0.0,2.6,7.0,0.0,0.0,9.6
MDG,0.0,1.7,2.3,0.0,0.0,4.0
MDG,0.0,2.1,2.1,0.0,0.0,4.2
MDG,0.0,2.2,0.8,0.0,0.0,3.0
MDG,0.0,33.0,0.0,0.0,0.0,33.0
MDG,0.0,16.8,0.0,0.0,0.0,16.8
MDG,0.0,16.5,0.0,0.0,0.0,16.5
MDG,0.0,15.95,0.0,0.0,0.0,15.95
MDG,0.0,15.95,0.0,0.0,0.0,15.95
MWI,0.0,0.4,,0.0,,0.4
MWI,0.0,0.7,23.1,0.0,5.1,28.9
MWI,0.0,1.8,45.6,0.0,14.4,61.8
MWI,0.0,2.7,88.0,0.0,0.0,90.7
MWI,3.3,1.7,30.0,0.0,0.0,35.0
MWI,0.0,0.5,61.5,0.0,0.0,62.0
MWI,0.0,0.6,55.9,0.0,0.0,56.5
MWI,0.0,1.9,55.6,0.0,0.0,57.5
MWI,0.0,1.4,56.9,0.0,0.0,58.3
MWI,0.0,1.1,50.4,0.0,0.0,51.5
MWI,0.0,1.0,21.5,0.0,0.0,22.5
MWI,0.0,1.0,19.0,0.0,0.0,20.0
MWI,0.0,1.0,19.0,0.0,0.0,20.0
MWI,0.0,1.1,18.7,0.0,0.0,19.8
MWI,0.0,0.7,11.4,0.0,0.0,12.1
MWI,0.0,1.5,5.6,0.0,0.0,7.1
MWI,0.0,3.0,3.6,0.0,0.0,6.6
MWI,0.0,2.8,2.3,0.0,0.0,5.1
MWI,0.0,6.7,0.0,0.0,0.0,6.7
MWI,0.0,8.6,0.0,0.0,0.0,8.6
MWI,0.0,13.0,0.0,0.0,0.0,13.0
MWI,0.0,12.71,0.0,0.0,0.0,12.71
MWI,0.0,12.54,0.0,0.0,0.0,12.54
MWI,0.0,10.18,0.0,0.0,0.0,10.18
MYS,0.0,71.3,3442.1,5.4,1338.0,4856.8
MYS,,134.1,3829.3,270.1,268.3,4501.8
MYS,,99.5,3420.5,282.9,666.6,4469.5
MYS,0.0,90.8,3624.2,262.0,271.8,4248.8
MYS,20.9,162.4,4729.8,219.5,33.0,5165.6
MYS,0.0,216.9,3426.6,39.2,24.0,3706.7
MYS,0.0,186.9,3038.2,35.1,0.0,3260.2
MYS,0.4,234.2,3348.4,36.3,0.0,3619.3
MYS,0.9,269.5,2333.7,21.4,0.0,2625.5
MYS,0.0,256.3,2010.1,76.1,0.0,2342.5
MYS,12.7,330.9,1979.8,51.0,0.0,2374.4
MYS,0.0,320.6,1946.9,35.0,0.0,2302.5
MYS,0.0,339.1,1605.5,12.9,0.0,1957.5
MYS,0.0,324.8,1174.4,11.4,0.0,1510.6000000000001
MYS,0.0,333.7,1128.5,11.4,0.0,1473.6000000000001
MYS,0.0,360.0,668.3,3.3,0.0,1031.6
MYS,0.0,383.7,564.2,5.1,0.0,953.0000000000001
MYS,0.0,413.7,234.2,5.8,0.0,653.6999999999999
MYS,0.0,383.5,173.7,5.8,0.0,563.0
MYS,0.0,494.0,105.2,1.9,0.0,601.1
MYS,0.0,537.5,0.0,0.0,0.0,537.5
MYS,0.0,482.3,0.0,0.0,0.0,482.3
MYS,0.0,736.9,0.0,0.0,0.0,736.9
MYS,0.0,445.83,0.0,0.0,0.0,445.83
MDV,0.0,0.0,2.2,0.0,0.0,2.2
MDV,0.0,0.0,3.5,0.0,1.0,4.5
MDV,0.0,0.0,5.9,0.0,0.0,5.9
MDV,0.0,0.0,5.8,0.0,10.3,16.1
MDV,0.0,0.0,6.3,0.0,12.2,18.5
MDV,0.0,0.0,7.2,0.0,16.6,23.8
MDV,0.0,0.0,5.9,0.0,0.0,5.9
MDV,0.0,0.0,0.0,0.0,0.0,0.0
MDV,0.0,0.0,7.8,0.0,0.0,7.8
MDV,0.0,0.0,0.9,0.0,0.0,0.9
MDV,0.0,0.0,1.5,0.0,0.0,1.5
MDV,0.0,0.0,4.6,0.0,0.0,4.6
MDV,0.0,1.7,14.0,0.0,0.0,15.7
MDV,0.0,1.2,2.8,0.0,0.0,4.0
MDV,0.0,2.0,0.0,0.0,0.0,2.0
MDV,0.0,2.2,0.0,0.0,0.0,2.2
MDV,0.0,2.7,0.0,0.0,0.0,2.7
MDV,0.0,3.3,2.1,0.0,0.0,5.4
MDV,0.0,4.4,0.0,0.0,0.0,4.4
MDV,0.0,3.7,0.0,0.0,0.0,3.7
MDV,0.0,5.1,0.0,0.0,0.0,5.1
MDV,0.0,4.0,0.0,0.0,0.0,4.0
MDV,0.0,3.67,0.0,0.0,0.0,3.67
MDV,0.0,3.69,0.0,0.0,0.0,3.69
MDV,0.0,3.19,0.0,0.0,0.0,3.19
MLI,0.0,1.6,,0.0,,1.6
MLI,0.0,0.0,0.0,0.0,0.0,0.0
MLI,0.0,0.0,0.0,0.0,0.0,0.0
MLI,0.0,0.0,0.0,0.0,0.0,0.0
MLI,0.0,0.0,0.0,0.0,0.0,0.0
MLI,0.0,0.0,0.0,0.0,0.0,0.0
MLI,0.0,2.2,103.9,0.0,0.0,106.10000000000001
MLI,0.0,2.3,109.3,0.0,0.0,111.6
MLI,0.0,4.1,111.1,0.0,0.0,115.19999999999999
MLI,0.0,3.9,113.1,0.0,0.0,117.0
MLI,0.0,1.9,37.1,0.0,0.0,39.0
MLI,0.0,1.0,29.2,0.0,0.0,30.2
MLI,0.0,1.3,27.0,0.0,0.0,28.3
MLI,0.0,4.1,26.0,0.0,0.0,30.1
MLI,0.0,5.6,26.0,0.0,0.0,31.6
MLI,0.0,6.7,25.0,0.0,0.0,31.7
MLI,0.0,8.1,25.0,0.0,0.0,33.1
MLI,0.0,9.8,16.2,0.0,0.0,26.0
MLI,0.0,10.6,11.0,0.0,0.0,21.6
MLI,0.0,11.5,3.0,0.0,0.0,14.5
MLI,0.0,14.4,0.0,0.0,0.0,14.4
MLI,0.0,15.5,0.0,0.0,0.0,15.5
MLI,0.0,17.6,0.0,0.0,0.0,17.6
MLI,0.0,16.61,0.0,0.0,0.0,16.61
MLI,0.0,10.29,0.0,0.0,0.0,10.29
MLT,0.0,1.4,366.3,3.0,13.2,383.9
MLT,0.0,1.4,85.2,2.6,17.0,106.2
MLT,0.0,1.6,64.8,2.5,9.0,77.89999999999999
MLT,0.0,1.9,61.9,2.9,5.0,71.7
MLT,0.0,4.9,61.2,2.0,0.0,68.10000000000001
MLT,0.0,7.4,62.8,2.1,0.0,72.3
MLT,0.0,4.6,70.2,0.2,0.0,75.0
MLT,0.0,5.9,60.1,0.0,0.0,66.0
MLT,0.0,15.5,106.6,0.0,0.0,122.1
MLT,0.0,9.9,97.2,0.0,130.0,237.10000000000002
MLT,0.0,13.9,67.6,0.0,0.0,81.5
MLT,0.0,15.4,63.1,0.0,0.0,78.5
MLT,0.0,6.9,10.3,0.0,0.0,17.200000000000003
MLT,0.0,5.8,14.0,0.0,0.0,19.8
MHL,0.0,0.1,1.2,0.0,0.0,1.3
MHL,0.0,0.1,1.2,0.0,0.0,1.3
MHL,0.0,0.1,1.2,0.0,0.0,1.3
MHL,0.0,0.1,1.2,0.0,0.0,1.3
MHL,0.0,0.1,1.1,0.0,0.0,1.2000000000000002
MHL,0.0,0.1,1.1,0.0,0.0,1.2000000000000002
MHL,0.0,0.1,0.6,0.0,0.0,0.7
MHL,0.0,0.1,1.1,0.0,0.0,1.2000000000000002
MHL,0.0,0.1,0.5,0.0,0.0,0.6
MHL,0.0,0.1,0.2,0.0,0.0,0.30000000000000004
MHL,0.0,0.1,0.2,0.0,0.0,0.30000000000000004
MHL,0.2,0.1,0.2,0.0,0.0,0.5
MHL,0.0,0.1,0.0,0.0,0.0,0.1
MHL,0.0,0.0,0.0,0.0,0.0,0.0
MHL,0.0,0.1,0.0,0.0,0.0,0.1
MHL,0.0,0.2,0.0,0.0,0.0,0.2
MHL,0.0,0.2,0.0,0.0,0.0,0.2
MHL,0.0,0.2,0.0,0.0,0.0,0.2
MHL,0.0,0.2,0.0,0.0,0.0,0.2
MHL,0.0,0.24,0.0,0.0,0.0,0.24
MHL,0.0,0.21,0.0,0.0,0.0,0.21
MHL,0.0,0.12,0.0,0.0,0.0,0.12
MRT,0.0,0.0,17.3,0.0,,17.3
MRT,0.0,0.0,17.3,0.0,0.0,17.3
MRT,0.0,0.0,23.2,0.0,0.0,23.2
MRT,0.0,0.0,7.8,0.0,0.0,7.8
MRT,0.0,0.0,16.0,0.0,0.0,16.0
MRT,0.0,0.0,14.7,0.0,0.0,14.7
MRT,0.0,0.0,13.4,0.0,0.0,13.4
MRT,0.0,1.4,14.2,0.0,0.0,15.6
MRT,0.0,1.6,15.0,0.0,0.0,16.6
MRT,0.0,1.8,14.7,0.0,0.0,16.5
MRT,0.0,0.0,14.3,0.0,0.0,14.3
MRT,0.0,1.3,7.1,0.0,0.0,8.4
MRT,0.0,1.2,6.1,0.0,0.0,7.3
MRT,0.0,1.2,3.0,0.0,0.0,4.2
MRT,0.0,1.4,1.3,0.0,0.0,2.7
MRT,0.0,5.5,1.0,0.0,0.0,6.5
MRT,0.0,20.4,0.0,0.0,0.0,20.4
MRT,0.0,20.5,0.0,0.0,0.0,20.5
MRT,0.0,17.6,0.0,0.0,0.0,17.6
MRT,0.0,20.35,0.0,0.0,0.0,20.35
MRT,0.0,20.35,0.0,0.0,0.0,20.35
MUS,0.1,0.0,75.8,0.0,,75.89999999999999
MUS,1.0,,66.6,,3.6,71.19999999999999
MUS,0.1,5.1,64.1,0.0,0.8,70.1
MUS,0.1,1.2,42.3,0.0,0.2,43.8
MUS,0.1,3.6,23.9,0.1,0.0,27.7
MUS,0.0,1.1,36.2,0.4,0.0,37.7
MUS,0.1,2.9,27.3,0.0,0.0,30.3
MUS,0.0,6.3,39.0,0.1,0.0,45.4
MUS,0.0,5.1,18.6,0.1,0.0,23.800000000000004
MUS,0.0,8.4,19.1,0.1,0.0,27.6
MUS,0.0,5.5,14.5,0.0,0.0,20.0
MUS,0.0,7.1,7.3,0.0,0.0,14.399999999999999
MUS,0.0,12.3,4.0,0.0,0.0,16.3
MUS,0.0,12.3,3.4,0.0,0.0,15.700000000000001
MUS,0.0,9.2,-0.1,0.0,0.0,9.1
MUS,0.0,7.6,1.0,0.0,0.0,8.6
MUS,0.0,8.6,0.0,0.0,0.0,8.6
MUS,0.0,6.9,0.0,0.0,0.0,6.9
MUS,0.0,10.7,0.0,0.0,0.0,10.7
MUS,0.0,5.3,0.0,0.0,0.0,5.3
MUS,0.0,8.82,0.0,0.0,0.0,8.82
MUS,0.0,7.14,0.0,0.0,0.0,7.14
MUS,0.0,5.44,0.0,0.0,0.0,5.44
MEX,18409.6,137.0,9223.3,1.4,892.8,28664.1
MEX,6551.6,126.5,12037.2,0.0,2769.6,21484.9
MEX,2956.8,107.3,10290.7,18.9,2777.6,16151.300000000001
MEX,602.8,318.0,8512.8,11.5,1690.2,11135.3
MEX,525.8,325.8,9198.2,49.2,1425.5,11524.500000000002
MEX,0.0,310.4,9652.0,16.3,1122.0,11100.699999999999
MEX,0.0,312.5,4858.7,135.8,0.0,5307.0
MEX,0.0,347.0,4858.8,122.6,89.1,5417.500000000001
MEX,0.0,432.3,4157.2,108.0,284.6,4982.1
MEX,187.5,474.2,3482.9,76.4,212.8,4433.8
MEX,0.0,1134.3,2837.9,54.2,141.0,4167.4
MEX,0.0,1860.2,3059.5,38.6,230.4,5188.7
MEX,0.0,1172.4,2223.9,30.0,140.4,3566.7000000000003
MEX,0.8,792.4,1946.7,0.0,147.3,2887.2000000000003
MEX,0.0,728.3,1983.2,0.0,103.8,2815.3
MEX,0.0,1317.8,3208.4,0.0,105.6,4631.8
MEX,89.5,1179.3,1604.0,0.0,52.8,2925.6000000000004
MEX,0.1,1284.9,-441.3,0.0,51.6,895.3000000000001
MEX,79.1,1424.7,-480.6,0.1,0.0,1023.3
MEX,88.0,1214.8,-130.4,0.0,0.0,1172.3999999999999
MEX,0.0,1125.9,-101.7,0.0,0.0,1024.2
MEX,0.1,1171.7,-240.8,0.0,0.0,931.0
MEX,0.0,1083.4,-8.0,0.0,0.0,1075.4
MEX,0.0,1103.98,0.0,0.0,0.0,1103.98
MEX,0.0,779.13,0.0,0.0,0.0,779.13
FSM,0.0,0.3,0.0,0.0,0.0,0.3
FSM,0.0,0.0,0.0,0.0,0.0,0.0
FSM,0.0,0.0,1.3,0.0,0.0,1.3
FSM,0.0,0.0,1.1,0.0,0.0,1.1
FSM,0.0,0.0,1.2,0.0,0.0,1.2
FSM,0.0,0.0,1.2,0.0,0.0,1.2
FSM,0.0,0.0,1.2,0.0,0.0,1.2
FSM,0.0,0.0,1.0,0.0,0.0,1.0
FSM,0.0,0.3,1.1,0.0,0.0,1.4000000000000001
FSM,0.0,0.3,1.9,0.0,0.0,2.1999999999999997
FSM,0.0,0.3,1.7,0.0,0.0,2.0
FSM,0.0,0.4,1.5,0.0,0.0,1.9
FSM,0.0,0.1,0.4,0.0,0.0,0.5
FSM,0.0,0.1,0.0,0.0,0.0,0.1
FSM,0.0,0.0,0.5,0.0,0.0,0.5
FSM,0.0,0.2,0.0,0.0,0.0,0.2
FSM,0.0,0.1,0.0,0.0,0.0,0.1
FSM,0.0,0.2,0.0,0.0,0.0,0.2
FSM,0.0,0.06,0.0,0.0,0.0,0.06
FSM,0.0,0.06,0.0,0.0,0.0,0.06
FSM,0.0,0.03,0.0,0.0,0.0,0.03
MDA,0.0,0.8,0.0,0.0,0.0,0.8
MDA,0.0,0.2,51.5,0.0,1.2,52.900000000000006
MDA,0.0,0.0,83.1,0.0,0.0,83.1
MDA,0.0,0.0,40.5,0.0,0.0,40.5
MDA,0.0,0.0,11.1,0.0,0.0,11.1
MDA,0.0,0.0,31.7,0.0,0.0,31.7
MDA,0.0,0.0,23.5,0.0,0.0,23.5
MDA,0.0,0.0,29.6,0.0,0.0,29.6
MDA,0.0,0.0,18.9,0.0,0.0,18.9
MDA,0.0,1.5,20.0,0.0,0.0,21.5
MDA,0.0,0.9,14.4,0.0,0.0,15.3
MDA,0.0,0.7,12.0,0.0,0.0,12.7
MDA,0.0,2.1,9.2,0.0,0.0,11.299999999999999
MDA,0.0,2.8,0.0,0.0,0.0,2.8
MDA,0.0,1.2,0.0,0.0,0.0,1.2
MDA,0.0,0.7,0.0,0.0,0.0,0.7
MDA,0.0,1.31,0.0,0.0,0.0,1.31
MDA,0.0,1.88,0.0,0.0,0.0,1.88
MDA,0.0,0.99,0.0,0.0,0.0,0.99
MCO,0.0,2.2,6.2,0.0,0.0,8.4
MCO,0.0,2.2,6.2,0.0,0.0,8.4
MCO,0.0,1.8,8.5,0.0,0.0,10.3
MCO,0.0,1.5,5.2,0.0,0.0,6.7
MCO,0.0,0.9,0.0,0.0,0.0,0.9
MCO,0.0,0.0,0.0,0.0,0.0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0
MCO,0.0,0.1,0.0,0.0,0.0,0.1
MCO,0.0,0.1,0.0,0.0,0.0,0.1
MCO,0.0,0.1,0.0,0.0,0.0,0.1
MCO,0.0,1.5,0.0,0.0,0.0,1.5
MCO,0.0,0.2,0.0,0.0,0.0,0.2
MCO,0.0,0.1,0.0,0.0,0.0,0.1
MCO,0.0,0.1,0.0,0.0,0.0,0.1
MCO,0.0,0.1,0.0,0.0,0.0,0.1
MCO,0.0,0.1,0.0,0.0,0.0,0.1
MCO,0.0,0.1,0.0,0.0,0.0,0.1
MCO,0.0,0.0,0.0,0.0,0.0,0.0
MCO,0.0,0.01,0.0,0.0,0.0,0.01
MCO,0.0,0.01,0.0,0.0,0.0,0.01
MCO,0.0,0.01,0.0,0.0,0.0,0.01
MNG,0.0,0.3,7.2,0.0,0.0,7.5
MNG,0.0,0.3,7.2,0.0,0.0,7.5
MNG,0.0,0.4,12.2,0.0,0.0,12.6
MNG,0.0,0.2,12.5,0.0,0.0,12.7
MNG,0.0,0.2,13.2,0.0,0.0,13.399999999999999
MNG,0.0,0.3,12.4,0.0,0.0,12.700000000000001
MNG,0.0,0.2,11.2,0.0,0.0,11.399999999999999
MNG,0.0,0.6,9.3,0.0,0.0,9.9
MNG,0.0,0.4,6.9,0.0,0.0,7.300000000000001
MNG,0.0,0.5,5.7,0.0,0.0,6.2
MNG,0.0,0.4,4.1,0.0,0.0,4.5
MNG,0.0,0.6,3.7,0.0,0.0,4.3
MNG,0.0,1.1,2.2,0.0,0.0,3.3000000000000003
MNG,0.0,1.6,1.0,0.0,0.0,2.6
MNG,0.0,2.2,0.4,0.0,0.0,2.6
MNG,0.0,1.2,0.7,0.0,0.0,1.9
MNG,0.0,1.5,0.0,0.0,0.0,1.5
MNG,0.0,1.16,0.0,0.0,0.0,1.16
MNG,0.0,2.87,0.0,0.0,0.0,2.87
MNG,0.0,0.94,0.0,0.0,0.0,0.94
MNE,0.0,0.0,,0.0,,0.0
MNE,0.1,1.3,14.0,0.0,0.0,15.4
MNE,0.0,0.7,3.5,0.0,0.0,4.2
MNE,0.0,0.4,0.1,0.0,0.0,0.5
MNE,0.0,0.9,0.0,0.0,0.0,0.9
MNE,0.0,0.6,0.0,0.0,0.0,0.6
MNE,0.0,0.72,0.0,0.0,0.0,0.72
MNE,0.0,0.94,0.0,0.0,0.0,0.94
MNE,0.0,0.75,0.0,0.0,0.0,0.75
MAR,5.5,0.0,558.8,3.0,0.0,567.3
MAR,2.2,0.0,604.2,9.0,10.0,625.4000000000001
MAR,12.2,11.3,690.9,8.8,0.0,723.1999999999999
MAR,0.0,,1069.6,4.0,0.0,1073.6
MAR,0.0,,629.6,0.1,3.0,632.7
MAR,1.1,0.0,756.8,0.1,0.0,758.0
MAR,,0.0,706.8,,21.0,727.8
MAR,0.0,0.0,814.0,0.0,0.0,814.0
MAR,1.1,18.7,886.0,0.1,0.0,905.9
MAR,1.1,18.1,923.6,0.1,0.0,942.9000000000001
MAR,1.1,20.5,870.6,0.1,0.0,892.3000000000001
MAR,1.1,21.2,564.0,0.0,0.0,586.3
MAR,0.2,21.2,435.2,0.0,0.0,456.59999999999997
MAR,0.2,1.9,668.6,0.0,3.9,674.6
MAR,0.1,5.4,474.8,0.0,0.0,480.3
MAR,0.0,40.7,329.0,0.0,0.0,369.7
MAR,0.0,31.9,38.7,0.0,0.0,70.6
MAR,0.1,49.8,40.0,0.0,0.0,89.9
MAR,0.0,33.2,24.1,0.0,0.0,57.300000000000004
MAR,0.0,50.9,0.0,0.0,0.0,50.9
MAR,0.0,68.0,0.0,0.0,0.0,68.0
MAR,0.0,51.4,0.0,0.0,0.0,51.4
MAR,0.0,78.8,0.0,0.0,0.0,78.8
MAR,0.0,68.84,0.0,0.0,0.0,68.84
MAR,0.0,49.41,0.0,0.0,0.0,49.41
MOZ,0.1,2.0,18.1,0.0,,20.200000000000003
MOZ,0.0,1.4,18.1,0.0,4.9,24.4
MOZ,0.0,1.4,20.3,0.0,1.4,23.099999999999998
MOZ,16.5,0.1,21.7,0.0,1.4,39.699999999999996
MOZ,0.0,1.5,12.7,0.0,0.0,14.2
MOZ,0.0,0.1,3.2,0.0,0.0,3.3000000000000003
MOZ,0.0,1.9,13.8,0.0,0.0,15.700000000000001
MOZ,0.0,0.5,9.9,0.0,0.0,10.4
MOZ,0.0,0.5,8.4,0.0,0.0,8.9
MOZ,0.0,0.0,9.9,0.0,0.0,9.9
MOZ,0.0,0.4,1.7,0.0,0.0,2.1
MOZ,0.0,0.3,1.6,0.0,0.0,1.9000000000000001
MOZ,0.0,5.2,1.2,0.0,0.0,6.4
MOZ,0.0,5.8,2.7,0.0,0.0,8.5
MOZ,0.0,6.5,2.3,0.0,0.0,8.8
MOZ,0.0,7.3,2.3,0.0,0.0,9.6
MOZ,0.0,8.68,1.2,0.0,0.0,9.879999999999999
MOZ,0.0,8.7,0.0,0.0,0.0,8.7
MOZ,0.0,8.4,0.0,0.0,0.0,8.4
MOZ,0.0,8.17,0.0,0.0,0.0,8.17
MOZ,0.0,8.25,0.0,0.0,0.0,8.25
MMR,0.7,0.0,,0.0,,0.7
MMR,0.0,0.0,0.0,0.0,0.0,0.0
MMR,0.0,0.2,16.4,,,16.599999999999998
MMR,0.0,1.3,2.1,0.0,0.0,3.4000000000000004
MMR,0.1,1.6,49.5,0.0,0.0,51.2
MMR,0.0,3.6,58.6,0.0,0.0,62.2
MMR,0.0,2.6,54.8,0.0,0.0,57.4
MMR,0.0,3.0,52.3,0.0,0.0,55.3
MMR,0.0,0.9,30.7,0.0,0.0,31.599999999999998
MMR,0.0,0.3,26.3,0.0,0.0,26.6
MMR,0.0,0.0,39.4,0.0,0.0,39.4
MMR,0.0,2.2,43.5,0.0,0.0,45.7
MMR,0.0,2.1,51.6,0.0,0.0,53.7
MMR,0.0,3.4,29.6,0.0,0.0,33.0
MMR,0.0,0.2,14.8,0.0,0.0,15.0
MMR,0.0,1.3,0.0,0.0,0.0,1.3
MMR,0.0,2.4,0.0,0.0,0.0,2.4
MMR,0.0,2.0,0.0,0.0,0.0,2.0
MMR,0.0,4.1,0.0,0.0,0.0,4.1
MMR,0.0,4.5,0.0,0.0,0.0,4.5
MMR,0.0,5.75,0.0,0.0,0.0,5.75
MMR,0.0,9.66,0.0,0.0,0.0,9.66
MMR,0.0,3.02,0.0,0.0,0.0,3.02
NAM,0.0,0.5,20.5,0.0,,21.0
NAM,0.0,0.0,33.8,0.0,9.9,43.699999999999996
NAM,0.0,4.2,34.6,0.0,11.2,50.0
NAM,0.0,4.5,27.1,0.0,10.2,41.8
NAM,0.0,6.7,19.3,0.0,7.3,33.3
NAM,0.0,6.7,19.3,0.0,7.3,33.3
NAM,0.0,7.6,16.4,0.0,6.7,30.7
NAM,0.0,7.6,16.8,0.0,7.7,32.1
NAM,0.0,0.0,22.1,0.0,0.0,22.1
NAM,0.0,0.0,24.0,0.0,0.0,24.0
NAM,0.0,0.0,20.0,0.0,0.0,20.0
NAM,0.0,0.0,17.2,0.0,0.0,17.2
NAM,0.0,0.0,7.7,0.0,0.0,7.7
NAM,0.0,0.0,0.0,0.0,0.0,0.0
NAM,0.0,0.0,0.0,0.0,0.0,0.0
NAM,0.0,11.8,0.0,0.0,0.0,11.8
NAM,0.0,5.8,0.0,0.0,0.0,5.8
NAM,0.0,6.0,0.0,0.0,0.0,6.0
NAM,0.0,10.7,0.0,0.0,0.0,10.7
NAM,0.0,9.95,0.0,0.0,0.0,9.95
NAM,0.0,4.76,0.0,0.0,0.0,4.76
NAM,0.0,7.02,0.0,0.0,0.0,7.02
NRU,0.0,0.0,,0.0,,0.0
NRU,0.0,0.0,0.6,0.0,0.0,0.6
NRU,0.0,0.0,0.5,0.0,0.0,0.5
NRU,0.0,0.0,0.5,0.0,0.0,0.5
NRU,0.0,0.0,0.5,0.0,0.0,0.5
NRU,0.0,0.0,0.4,0.0,0.0,0.4
NRU,0.0,0.0,0.4,0.0,0.0,0.4
NRU,0.0,0.0,0.4,0.0,0.0,0.4
NRU,0.0,0.0,0.0,0.0,0.0,0.0
NRU,0.0,0.0,0.0,0.0,0.0,0.0
NRU,0.0,0.0,0.0,0.0,0.0,0.0
NRU,0.0,0.0,0.0,0.0,0.0,0.0
NRU,0.0,0.0,0.0,0.0,0.0,0.0
NRU,0.0,0.0,0.0,0.0,0.0,0.0
NRU,0.0,0.0,0.0,0.0,0.0,0.0
NRU,0.0,0.0,0.0,0.0,0.0,0.0
NRU,0.0,0.0,0.0,0.0,0.0,0.0
NRU,0.0,0.01,0.0,0.0,0.0,0.01
NRU,0.0,0.01,0.0,0.0,0.0,0.01
NRU,0.0,0.0,0.0,0.0,0.0,0.0
NPL,0.9,1.3,25.0,0.0,0.0,27.2
NPL,1.1,0.9,20.0,0.0,3.0,25.0
NPL,1.1,0.9,20.0,0.0,3.0,25.0
NPL,1.1,0.9,20.0,0.0,3.0,25.0
